ID,PROPERTY_ID,NUM_REVIEWS,LAST_REVIEW_DATE,AVG_REVIEWS_PER_MONTH
11846,9227929,162,2019-07-05 00:00:00.0000000,4.46
11847,9230523,38,2017-12-09 00:00:00.0000000,1.0600000000000001
11848,9230605,5,2016-05-19 00:00:00.0000000,0.11
11849,9230690,0,,
11850,9230738,14,2019-04-21 00:00:00.0000000,0.38
11851,9231083,8,2018-09-04 00:00:00.0000000,0.19
11852,9231257,0,,
11853,9231341,0,,
11854,9231791,3,2016-05-01 00:00:00.0000000,7.0000000000000007E-2
11855,9232861,5,2019-05-01 00:00:00.0000000,0.13
11856,9233068,0,,
11857,9233338,10,2016-07-17 00:00:00.0000000,0.23000000000000001
11858,9233883,0,,
11859,9235437,0,,
11860,9236348,0,,
11861,9237142,4,2017-07-25 00:00:00.0000000,0.11
11862,9237147,8,2019-05-27 00:00:00.0000000,0.17999999999999999
11863,9237600,0,,
11864,9237857,3,2017-11-26 00:00:00.0000000,7.0000000000000007E-2
11865,9238214,9,2019-04-25 00:00:00.0000000,0.20999999999999999
11866,9238295,9,2017-09-11 00:00:00.0000000,0.20999999999999999
11867,9238515,3,2019-01-25 00:00:00.0000000,7.0000000000000007E-2
11868,9238861,2,2018-03-02 00:00:00.0000000,5.0000000000000003E-2
11869,9239252,0,,
11870,9240067,137,2019-06-23 00:00:00.0000000,3.0600000000000001
11871,9240346,206,2019-06-23 00:00:00.0000000,4.6399999999999997
11872,9240606,42,2018-06-06 00:00:00.0000000,0.95999999999999996
11873,9241147,50,2018-12-25 00:00:00.0000000,1.1499999999999999
11874,9241956,123,2019-06-28 00:00:00.0000000,2.8100000000000001
11875,9242243,10,2019-06-06 00:00:00.0000000,0.29999999999999999
11876,9247687,1,2016-01-05 00:00:00.0000000,0.02
11877,9247923,9,2016-11-03 00:00:00.0000000,0.20999999999999999
11878,9248049,193,2019-07-05 00:00:00.0000000,4.3700000000000001
11879,9248239,2,2015-12-28 00:00:00.0000000,5.0000000000000003E-2
11880,9248558,0,,
11881,9249597,1,2016-01-01 00:00:00.0000000,0.02
11882,9249776,0,,
11883,9250196,0,,
11884,9250241,1,2018-05-11 00:00:00.0000000,7.0000000000000007E-2
11885,9250374,4,2018-07-21 00:00:00.0000000,8.9999999999999997E-2
11886,9250731,7,2016-04-11 00:00:00.0000000,0.16
11887,9251088,0,,
11888,9253112,17,2017-08-30 00:00:00.0000000,0.38
11889,9253505,0,,
11890,9253823,12,2019-06-15 00:00:00.0000000,0.27000000000000002
11891,9253827,93,2019-06-30 00:00:00.0000000,2.6899999999999999
11892,9255049,30,2019-05-14 00:00:00.0000000,0.76000000000000001
11893,9256750,71,2019-05-27 00:00:00.0000000,1.8500000000000001
11894,9259254,0,,
11895,9260415,138,2019-05-20 00:00:00.0000000,3.2200000000000002
11896,9260616,1,2015-12-02 00:00:00.0000000,0.02
11897,9260911,177,2019-06-22 00:00:00.0000000,4.0499999999999998
11898,9260951,0,,
11899,9261302,0,,
11900,9261392,132,2019-06-01 00:00:00.0000000,3.23
11901,9263457,0,,
11902,9266394,0,,
11903,9269126,9,2019-05-03 00:00:00.0000000,0.20999999999999999
11904,9269191,104,2019-06-16 00:00:00.0000000,2.3799999999999999
11905,9270122,1,2016-01-03 00:00:00.0000000,0.02
11906,9271742,122,2019-07-04 00:00:00.0000000,2.7599999999999998
11907,9273161,2,2017-05-22 00:00:00.0000000,8.0000000000000002E-2
11908,9274832,0,,
11909,9275199,0,,
11910,9275453,2,2016-01-03 00:00:00.0000000,5.0000000000000003E-2
11911,9276587,12,2019-06-14 00:00:00.0000000,0.27000000000000002
11912,9276634,1,2015-11-28 00:00:00.0000000,0.02
11913,9277581,15,2017-12-03 00:00:00.0000000,0.34000000000000002
11914,9277608,130,2019-06-05 00:00:00.0000000,3.1099999999999999
11915,9278192,76,2019-06-21 00:00:00.0000000,1.75
11916,9278786,2,2015-12-13 00:00:00.0000000,5.0000000000000003E-2
11917,9279920,0,,
11918,9280902,9,2018-06-04 00:00:00.0000000,0.20000000000000001
11919,9281688,23,2018-12-26 00:00:00.0000000,0.56999999999999995
11920,9281747,123,2019-06-27 00:00:00.0000000,2.8100000000000001
11921,9282032,0,,
11922,9282443,9,2019-04-23 00:00:00.0000000,0.20999999999999999
11923,9282987,4,2016-12-31 00:00:00.0000000,8.9999999999999997E-2
11924,9283104,54,2017-08-19 00:00:00.0000000,1.22
11925,9288411,0,,
11926,9289159,46,2019-06-29 00:00:00.0000000,1.22
11927,9291870,3,2016-06-04 00:00:00.0000000,7.0000000000000007E-2
11928,9292072,0,,
11929,9295059,18,2016-07-25 00:00:00.0000000,0.44
11930,9296077,9,2016-10-13 00:00:00.0000000,0.20000000000000001
11931,9296089,0,,
11932,9296598,1,2016-03-31 00:00:00.0000000,2.9999999999999999E-2
11933,9296742,0,,
11934,9297852,7,2017-11-26 00:00:00.0000000,0.16
11935,9297960,0,,
11936,9298825,3,2016-10-16 00:00:00.0000000,7.0000000000000007E-2
11937,9298895,6,2018-01-05 00:00:00.0000000,0.17999999999999999
11938,9299515,0,,
11939,9299707,0,,
11940,9300556,3,2017-12-03 00:00:00.0000000,8.0000000000000002E-2
11941,9300634,2,2016-02-22 00:00:00.0000000,5.0000000000000003E-2
11942,9301562,0,,
11943,9301647,6,2019-06-29 00:00:00.0000000,0.28000000000000003
11944,9301755,1,2015-12-03 00:00:00.0000000,0.02
11945,9302921,66,2018-06-25 00:00:00.0000000,1.5
11946,9308016,1,2015-12-27 00:00:00.0000000,0.02
11947,9309192,6,2017-01-03 00:00:00.0000000,0.14000000000000001
11948,9310390,110,2019-06-23 00:00:00.0000000,2.4700000000000002
11949,9310959,161,2019-06-28 00:00:00.0000000,3.6499999999999999
11950,9311761,2,2016-09-24 00:00:00.0000000,5.0000000000000003E-2
11951,9312190,0,,
11952,9313531,0,,
11953,9313758,10,2016-03-17 00:00:00.0000000,0.22
11954,9314139,1,2016-01-01 00:00:00.0000000,0.02
11955,9315478,0,,
11956,9315567,11,2016-07-04 00:00:00.0000000,0.25
11957,9315797,1,2016-07-01 00:00:00.0000000,2.9999999999999999E-2
11958,9316528,3,2018-07-15 00:00:00.0000000,0.13
11959,9316653,0,,
11960,9317779,0,,
11961,9319328,8,2016-11-15 00:00:00.0000000,0.19
11962,9319688,1,2018-05-06 00:00:00.0000000,7.0000000000000007E-2
11963,9324841,10,2018-07-31 00:00:00.0000000,0.23000000000000001
11964,9325951,1,2016-01-05 00:00:00.0000000,0.02
11965,9325979,119,2019-06-23 00:00:00.0000000,2.7200000000000002
11966,9327458,7,2018-04-01 00:00:00.0000000,0.16
11967,9328355,11,2019-06-22 00:00:00.0000000,0.26000000000000001
11968,9328578,52,2019-06-04 00:00:00.0000000,1.3300000000000001
11969,9329015,33,2019-05-14 00:00:00.0000000,0.76000000000000001
11970,9329090,1,2016-01-10 00:00:00.0000000,0.02
11971,9330135,0,,
11972,9330771,0,,
11973,9330884,0,,
11974,9331036,3,2017-01-02 00:00:00.0000000,7.0000000000000007E-2
11975,9331114,31,2019-03-25 00:00:00.0000000,0.71999999999999997
11976,9331413,4,2017-05-02 00:00:00.0000000,8.9999999999999997E-2
11977,9331520,166,2019-07-01 00:00:00.0000000,3.7599999999999998
11978,9331671,14,2019-06-17 00:00:00.0000000,1.8600000000000001
11979,9331683,1,2016-01-07 00:00:00.0000000,0.02
11980,9332872,178,2019-06-18 00:00:00.0000000,4.4699999999999998
11981,9332926,1,2015-11-10 00:00:00.0000000,0.02
11982,9333533,4,2016-03-20 00:00:00.0000000,8.9999999999999997E-2
11983,9334086,3,2016-03-30 00:00:00.0000000,7.0000000000000007E-2
11984,9334185,59,2019-06-23 00:00:00.0000000,1.45
11985,9334228,1,2015-12-08 00:00:00.0000000,0.02
11986,9334365,1,2015-11-23 00:00:00.0000000,0.02
11987,9334840,1,2015-11-11 00:00:00.0000000,0.02
11988,9336526,0,,
11989,9339253,7,2018-10-28 00:00:00.0000000,0.19
11990,9340975,2,2016-06-07 00:00:00.0000000,5.0000000000000003E-2
11991,9341144,3,2018-07-22 00:00:00.0000000,0.16
11992,9341196,0,,
11993,9341671,0,,
11994,9342019,13,2019-03-24 00:00:00.0000000,0.29999999999999999
11995,9342478,0,,
11996,9343313,13,2018-05-18 00:00:00.0000000,0.32000000000000001
11997,9343350,3,2016-12-23 00:00:00.0000000,7.0000000000000007E-2
11998,9343634,7,2019-06-20 00:00:00.0000000,0.22
11999,9344858,5,2017-05-31 00:00:00.0000000,0.16
12000,9345056,28,2018-08-20 00:00:00.0000000,1.3600000000000001
12001,9345131,0,,
12002,9345523,1,2015-11-14 00:00:00.0000000,0.02
12003,9347368,5,2017-08-18 00:00:00.0000000,0.12
12004,9348111,21,2019-06-30 00:00:00.0000000,0.47999999999999998
12005,9348923,24,2017-10-13 00:00:00.0000000,0.56000000000000005
12006,9348941,0,,
12007,9349010,5,2017-02-26 00:00:00.0000000,0.13
12008,9349116,1,2016-01-01 00:00:00.0000000,0.02
12009,9349221,5,2016-05-01 00:00:00.0000000,0.12
12010,9349950,12,2017-06-15 00:00:00.0000000,0.28000000000000003
12011,9350295,3,2016-11-27 00:00:00.0000000,8.0000000000000002E-2
12012,9350645,3,2016-03-23 00:00:00.0000000,7.0000000000000007E-2
12013,9350729,2,2016-06-11 00:00:00.0000000,5.0000000000000003E-2
12014,9351006,75,2019-06-21 00:00:00.0000000,1.73
12015,9351013,16,2017-12-31 00:00:00.0000000,0.45000000000000001
12016,9351679,4,2019-01-04 00:00:00.0000000,8.9999999999999997E-2
12017,9352565,2,2015-12-28 00:00:00.0000000,5.0000000000000003E-2
12018,9355498,76,2019-06-25 00:00:00.0000000,1.78
12019,9356909,6,2019-06-30 00:00:00.0000000,1.3999999999999999
12020,9358066,0,,
12021,9358718,0,,
12022,9359564,25,2019-06-24 00:00:00.0000000,0.57999999999999996
12023,9359933,3,2016-01-01 00:00:00.0000000,7.0000000000000007E-2
12024,9360968,22,2017-11-06 00:00:00.0000000,0.5
12025,9361107,127,2019-05-29 00:00:00.0000000,2.8999999999999999
12026,9361349,6,2017-09-07 00:00:00.0000000,0.14000000000000001
12027,9362344,145,2019-07-01 00:00:00.0000000,3.2599999999999998
12028,9362388,7,2019-04-27 00:00:00.0000000,0.16
12029,9362527,1,2015-12-30 00:00:00.0000000,0.02
12030,9362788,0,,
12031,9363966,0,,
12032,9364184,11,2018-08-19 00:00:00.0000000,0.31
12033,9364626,0,,
12034,9364750,0,,
12035,9365025,0,,
12036,9365126,10,2018-09-07 00:00:00.0000000,0.69999999999999996
12037,9365176,10,2017-05-24 00:00:00.0000000,0.23000000000000001
12038,9365502,1,2015-11-17 00:00:00.0000000,0.02
12039,9366053,6,2019-01-02 00:00:00.0000000,0.32000000000000001
12040,9366256,14,2019-06-02 00:00:00.0000000,0.33000000000000002
12041,9366707,24,2019-06-23 00:00:00.0000000,1.6899999999999999
12042,9366904,9,2019-06-04 00:00:00.0000000,1.4099999999999999
12043,9367337,30,2019-05-21 00:00:00.0000000,0.68999999999999995
12044,9367923,0,,
12045,9368365,0,,
12046,9368754,2,2016-05-19 00:00:00.0000000,5.0000000000000003E-2
12047,9369426,2,2017-07-20 00:00:00.0000000,7.0000000000000007E-2
12048,9369514,5,2018-05-08 00:00:00.0000000,0.12
12049,9370370,32,2017-09-23 00:00:00.0000000,0.71999999999999997
12050,9370538,1,2015-11-28 00:00:00.0000000,0.02
12051,9370896,12,2018-08-20 00:00:00.0000000,0.31
12052,9371009,4,2016-08-16 00:00:00.0000000,8.9999999999999997E-2
12053,9371045,0,,
12054,9371171,79,2019-06-28 00:00:00.0000000,1.8200000000000001
12055,9371173,0,,
12056,9373167,2,2018-04-26 00:00:00.0000000,5.9999999999999998E-2
12057,9374263,68,2019-07-03 00:00:00.0000000,1.6599999999999999
12058,9377185,1,2016-08-08 00:00:00.0000000,2.9999999999999999E-2
12059,9379983,1,2015-12-06 00:00:00.0000000,0.02
12060,9380474,4,2017-07-18 00:00:00.0000000,0.11
12061,9381315,1,2016-01-09 00:00:00.0000000,0.02
12062,9381449,0,,
12063,9381657,47,2019-05-18 00:00:00.0000000,1.1000000000000001
12064,9382195,7,2017-08-31 00:00:00.0000000,0.16
12065,9382719,23,2018-05-20 00:00:00.0000000,0.52000000000000002
12066,9383071,6,2018-10-08 00:00:00.0000000,0.14000000000000001
12067,9383406,49,2019-06-17 00:00:00.0000000,1.1100000000000001
12068,9384367,0,,
12069,9384723,5,2016-05-24 00:00:00.0000000,0.12
12070,9384981,100,2019-06-28 00:00:00.0000000,2.3399999999999999
12071,9385790,14,2019-06-07 00:00:00.0000000,0.48999999999999999
12072,9386923,48,2019-06-30 00:00:00.0000000,1.1100000000000001
12073,9387120,1,2015-12-01 00:00:00.0000000,0.02
12074,9387436,16,2019-01-01 00:00:00.0000000,0.40999999999999998
12075,9387914,1,2016-01-03 00:00:00.0000000,0.02
12076,9390084,0,,
12077,9390729,74,2019-07-06 00:00:00.0000000,1.6699999999999999
12078,9391430,6,2016-02-03 00:00:00.0000000,0.14000000000000001
12079,9391509,201,2019-06-27 00:00:00.0000000,4.7000000000000002
12080,9391541,1,2018-08-31 00:00:00.0000000,0.10000000000000001
12081,9391609,0,,
12082,9392042,1,2016-08-28 00:00:00.0000000,2.9999999999999999E-2
12083,9393005,0,,
12084,9393127,52,2019-06-30 00:00:00.0000000,1.2
12085,9393134,4,2017-05-29 00:00:00.0000000,0.11
12086,9393314,0,,
12087,9393332,0,,
12088,9393343,2,2016-02-22 00:00:00.0000000,5.0000000000000003E-2
12089,9393610,0,,
12090,9393674,125,2018-09-29 00:00:00.0000000,2.8300000000000001
12091,9393885,0,,
12092,9394188,2,2019-01-02 00:00:00.0000000,5.0000000000000003E-2
12093,9394266,151,2019-06-17 00:00:00.0000000,3.46
12094,9394419,7,2017-07-23 00:00:00.0000000,0.16
12095,9395128,21,2019-06-15 00:00:00.0000000,0.47999999999999998
12096,9396442,11,2017-12-08 00:00:00.0000000,0.25
12097,9400570,0,,
12098,9401453,1,2015-11-21 00:00:00.0000000,0.02
12099,9401508,34,2019-01-14 00:00:00.0000000,0.77000000000000002
12100,9401601,0,,
12101,9401880,2,2018-02-14 00:00:00.0000000,5.0000000000000003E-2
12102,9402784,3,2019-06-03 00:00:00.0000000,0.25
12103,9403937,0,,
12104,9404068,7,2019-06-24 00:00:00.0000000,0.17999999999999999
12105,9404707,10,2018-12-28 00:00:00.0000000,0.23000000000000001
12106,9404709,6,2018-07-01 00:00:00.0000000,0.17000000000000001
12107,9404985,143,2019-07-05 00:00:00.0000000,3.29
12108,9405124,1,2016-01-05 00:00:00.0000000,0.02
12109,9405466,1,2015-12-14 00:00:00.0000000,0.02
12110,9405895,16,2019-04-20 00:00:00.0000000,0.41999999999999998
12111,9407719,9,2019-06-04 00:00:00.0000000,0.23000000000000001
12112,9407921,0,,
12113,9408123,13,2016-10-29 00:00:00.0000000,0.29999999999999999
12114,9408218,166,2019-06-15 00:00:00.0000000,3.7799999999999998
12115,9408391,0,,
12116,9409457,127,2019-06-17 00:00:00.0000000,2.9199999999999999
12117,9409873,18,2019-07-01 00:00:00.0000000,1.8999999999999999
12118,9410042,22,2019-06-23 00:00:00.0000000,0.55000000000000004
12119,9410527,3,2016-01-03 00:00:00.0000000,7.0000000000000007E-2
12120,9410580,136,2019-04-21 00:00:00.0000000,3.0699999999999998
12121,9411914,2,2016-01-03 00:00:00.0000000,5.0000000000000003E-2
12122,9412276,0,,
12123,9412522,8,2019-04-26 00:00:00.0000000,0.22
12124,9412636,1,2016-05-30 00:00:00.0000000,2.9999999999999999E-2
12125,9412913,0,,
12126,9413287,1,2015-12-01 00:00:00.0000000,0.02
12127,9413809,37,2018-11-25 00:00:00.0000000,0.83999999999999997
12128,9414019,19,2017-01-02 00:00:00.0000000,0.45000000000000001
12129,9414237,0,,
12130,9414317,67,2019-06-09 00:00:00.0000000,1.52
12131,9414496,1,2015-11-27 00:00:00.0000000,0.02
12132,9414521,3,2017-01-01 00:00:00.0000000,7.0000000000000007E-2
12133,9415026,1,2015-12-14 00:00:00.0000000,0.02
12134,9415109,18,2017-01-02 00:00:00.0000000,0.44
12135,9415568,0,,
12136,9415685,14,2018-04-29 00:00:00.0000000,0.33000000000000002
12137,9415828,3,2016-10-24 00:00:00.0000000,8.0000000000000002E-2
12138,9416007,46,2019-06-13 00:00:00.0000000,1.05
12139,9416198,156,2019-06-27 00:00:00.0000000,3.5800000000000001
12140,9420768,17,2018-01-03 00:00:00.0000000,0.40000000000000002
12141,9422196,1,2016-06-13 00:00:00.0000000,2.9999999999999999E-2
12142,9422573,83,2019-05-31 00:00:00.0000000,1.8999999999999999
12143,9423397,89,2019-05-26 00:00:00.0000000,2.02
12144,9424217,0,,
12145,9425220,2,2016-01-03 00:00:00.0000000,5.0000000000000003E-2
12146,9425357,3,2019-06-10 00:00:00.0000000,0.47999999999999998
12147,9425524,1,2016-10-02 00:00:00.0000000,2.9999999999999999E-2
12148,9426406,0,,
12149,9426418,0,,
12150,9426526,1,2018-11-14 00:00:00.0000000,0.13
12151,9427331,4,2016-07-01 00:00:00.0000000,8.9999999999999997E-2
12152,9427868,20,2019-05-31 00:00:00.0000000,0.84999999999999998
12153,9428356,0,,
12154,9429015,4,2016-06-26 00:00:00.0000000,8.9999999999999997E-2
12155,9430502,0,,
12156,9431085,128,2019-06-21 00:00:00.0000000,2.8900000000000001
12157,9433088,102,2019-07-01 00:00:00.0000000,2.48
12158,9434105,125,2019-06-20 00:00:00.0000000,2.8700000000000001
12159,9434432,0,,
12160,9434464,94,2019-06-21 00:00:00.0000000,2.2000000000000002
12161,9434495,62,2019-05-23 00:00:00.0000000,1.45
12162,9434513,140,2019-06-09 00:00:00.0000000,3.2000000000000002
12163,9434801,12,2017-08-03 00:00:00.0000000,0.27000000000000002
12164,9435315,0,,
12165,9435428,1,2016-01-02 00:00:00.0000000,0.02
12166,9435503,62,2019-05-10 00:00:00.0000000,1.73
12167,9435931,77,2019-06-29 00:00:00.0000000,1.8899999999999999
12168,9436038,3,2018-06-30 00:00:00.0000000,7.0000000000000007E-2
12169,9436049,0,,
12170,9436311,177,2019-06-22 00:00:00.0000000,4.1600000000000001
12171,9437085,0,,
12172,9437574,30,2018-01-01 00:00:00.0000000,0.80000000000000004
12173,9443911,84,2019-06-23 00:00:00.0000000,2.0299999999999998
12174,9444324,0,,
12175,9444819,0,,
12176,9444997,2,2016-08-22 00:00:00.0000000,5.0000000000000003E-2
12177,9445342,10,2019-03-31 00:00:00.0000000,0.23999999999999999
12178,9445501,5,2018-06-16 00:00:00.0000000,0.12
12179,9445593,117,2019-06-22 00:00:00.0000000,2.8799999999999999
12180,9445789,5,2019-01-27 00:00:00.0000000,0.12
12181,9447274,2,2016-01-03 00:00:00.0000000,5.0000000000000003E-2
12182,9450180,13,2019-05-18 00:00:00.0000000,0.57999999999999996
12183,9451126,128,2019-05-26 00:00:00.0000000,2.8900000000000001
12184,9451334,2,2016-01-10 00:00:00.0000000,5.0000000000000003E-2
12185,9451492,148,2019-07-05 00:00:00.0000000,3.6899999999999999
12186,9451597,213,2019-06-24 00:00:00.0000000,4.9000000000000004
12187,9451768,0,,
12188,9451784,4,2016-09-05 00:00:00.0000000,8.9999999999999997E-2
12189,9452124,152,2019-06-21 00:00:00.0000000,3.4300000000000002
12190,9452237,38,2019-06-03 00:00:00.0000000,0.87
12191,9452728,95,2019-06-23 00:00:00.0000000,2.2200000000000002
12192,9452887,70,2019-06-17 00:00:00.0000000,1.5900000000000001
12193,9453245,0,,
12194,9453653,119,2019-06-23 00:00:00.0000000,2.71
12195,9457270,81,2019-07-06 00:00:00.0000000,1.9099999999999999
12196,9457285,151,2019-06-26 00:00:00.0000000,3.5800000000000001
12197,9457917,0,,
12198,9458150,1,2016-08-23 00:00:00.0000000,2.9999999999999999E-2
12199,9458704,64,2019-06-30 00:00:00.0000000,1.6799999999999999
12200,9459037,74,2019-06-27 00:00:00.0000000,1.6899999999999999
12201,9459232,1,2015-12-21 00:00:00.0000000,0.02
12202,9460093,0,,
12203,9461187,0,,
12204,9461236,18,2019-04-30 00:00:00.0000000,0.42999999999999999
12205,9461660,0,,
12206,9461669,14,2019-04-04 00:00:00.0000000,0.33000000000000002
12207,9461803,49,2019-06-06 00:00:00.0000000,1.4399999999999999
12208,9461851,51,2019-06-15 00:00:00.0000000,1.21
12209,9462694,1,2015-12-06 00:00:00.0000000,0.02
12210,9463039,6,2019-05-05 00:00:00.0000000,0.17000000000000001
12211,9463261,0,,
12212,9464046,3,2016-04-28 00:00:00.0000000,7.0000000000000007E-2
12213,9464137,15,2016-09-05 00:00:00.0000000,0.34999999999999998
12214,9464318,11,2018-10-09 00:00:00.0000000,0.28000000000000003
12215,9464543,1,2015-12-14 00:00:00.0000000,0.02
12216,9464605,21,2019-07-05 00:00:00.0000000,0.46999999999999997
12217,9464835,21,2018-04-22 00:00:00.0000000,0.47999999999999998
12218,9466003,0,,
12219,9469009,11,2017-06-25 00:00:00.0000000,0.27000000000000002
12220,9469827,0,,
12221,9470528,132,2019-06-25 00:00:00.0000000,3
12222,9470554,99,2019-07-03 00:00:00.0000000,2.3199999999999998
12223,9470677,116,2019-06-23 00:00:00.0000000,2.6299999999999999
12224,9471893,1,2016-01-02 00:00:00.0000000,0.02
12225,9471997,1,2016-03-08 00:00:00.0000000,0.02
12226,9473492,1,2015-12-27 00:00:00.0000000,0.02
12227,9473646,11,2016-11-03 00:00:00.0000000,0.27000000000000002
12228,9473837,1,2016-01-02 00:00:00.0000000,0.02
12229,9473889,9,2019-06-02 00:00:00.0000000,0.20999999999999999
12230,9474607,0,,
12231,9475052,180,2019-06-18 00:00:00.0000000,4.0899999999999999
12232,9475136,0,,
12233,9475494,1,2015-12-27 00:00:00.0000000,0.02
12234,9475907,0,,
12235,9476198,51,2019-07-07 00:00:00.0000000,4.7699999999999996
12236,9476212,0,,
12237,9476397,49,2019-02-04 00:00:00.0000000,1.1299999999999999
12238,9476449,2,2016-08-28 00:00:00.0000000,5.0000000000000003E-2
12239,9476774,2,2017-03-08 00:00:00.0000000,5.9999999999999998E-2
12240,9476831,1,2016-01-02 00:00:00.0000000,0.02
12241,9476850,39,2019-04-16 00:00:00.0000000,0.89000000000000001
12242,9477096,1,2015-12-21 00:00:00.0000000,0.02
12243,9477359,1,2016-01-03 00:00:00.0000000,0.02
12244,9477489,106,2019-06-24 00:00:00.0000000,2.48
12245,9477988,11,2016-10-10 00:00:00.0000000,0.25
12246,9478196,4,2016-07-20 00:00:00.0000000,0.11
12247,9478370,6,2018-07-02 00:00:00.0000000,0.17999999999999999
12248,9479084,3,2017-01-02 00:00:00.0000000,8.0000000000000002E-2
12249,9479324,0,,
12250,9479348,16,2019-04-30 00:00:00.0000000,0.37
12251,9484346,3,2016-01-03 00:00:00.0000000,7.0000000000000007E-2
12252,9484892,2,2016-01-01 00:00:00.0000000,5.0000000000000003E-2
12253,9485047,130,2019-02-14 00:00:00.0000000,3.04
12254,9485566,0,,
12255,9485606,76,2019-06-16 00:00:00.0000000,1.78
12256,9486111,95,2019-06-23 00:00:00.0000000,2.5099999999999998
12257,9486229,47,2019-05-15 00:00:00.0000000,1.0600000000000001
12258,9486332,0,,
12259,9486961,3,2018-01-01 00:00:00.0000000,7.0000000000000007E-2
12260,9487424,0,,
12261,9487497,37,2019-06-19 00:00:00.0000000,0.87
12262,9487684,2,2016-06-06 00:00:00.0000000,5.0000000000000003E-2
12263,9488285,21,2019-06-16 00:00:00.0000000,0.53000000000000003
12264,9488756,2,2015-12-07 00:00:00.0000000,5.0000000000000003E-2
12265,9488762,0,,
12266,9488878,114,2019-06-20 00:00:00.0000000,2.6200000000000001
12267,9489073,13,2019-06-28 00:00:00.0000000,0.29999999999999999
12268,9490080,0,,
12269,9490600,0,,
12270,9490959,59,2019-06-14 00:00:00.0000000,1.3799999999999999
12271,9491126,1,2015-12-02 00:00:00.0000000,0.02
12272,9491448,5,2017-05-18 00:00:00.0000000,0.12
12273,9492069,0,,
12274,9492678,0,,
12275,9492750,102,2019-07-05 00:00:00.0000000,2.3300000000000001
12276,9492969,0,,
12277,9493142,0,,
12278,9493324,1,2015-11-23 00:00:00.0000000,0.02
12279,9494304,5,2018-09-26 00:00:00.0000000,0.12
12280,9495205,0,,
12281,9495238,2,2017-01-05 00:00:00.0000000,5.0000000000000003E-2
12282,9495907,0,,
12283,9496094,2,2016-09-14 00:00:00.0000000,5.0000000000000003E-2
12284,9496137,0,,
12285,9496176,15,2019-06-24 00:00:00.0000000,0.34999999999999998
12286,9496213,2,2015-11-23 00:00:00.0000000,5.0000000000000003E-2
12287,9496372,1,2016-01-03 00:00:00.0000000,0.02
12288,9496398,0,,
12289,9496559,0,,
12290,9497513,0,,
12291,9502150,42,2019-06-02 00:00:00.0000000,0.96999999999999997
12292,9504043,0,,
12293,9504843,0,,
12294,9505047,11,2019-05-04 00:00:00.0000000,0.25
12295,9505268,1,2016-01-05 00:00:00.0000000,0.02
12296,9505449,4,2017-05-08 00:00:00.0000000,0.11
12297,9505990,1,2016-07-25 00:00:00.0000000,2.9999999999999999E-2
12298,9506014,7,2019-04-22 00:00:00.0000000,0.16
12299,9507100,4,2017-10-20 00:00:00.0000000,0.14000000000000001
12300,9507112,7,2018-10-22 00:00:00.0000000,0.19
12301,9507521,2,2016-01-01 00:00:00.0000000,5.0000000000000003E-2
12302,9508202,0,,
12303,9508780,0,,
12304,9509148,116,2019-04-19 00:00:00.0000000,2.7400000000000002
12305,9509218,54,2019-06-23 00:00:00.0000000,1.24
12306,9509369,4,2016-06-20 00:00:00.0000000,8.9999999999999997E-2
12307,9510158,49,2019-05-31 00:00:00.0000000,1.1499999999999999
12308,9510385,26,2019-05-22 00:00:00.0000000,0.75
12309,9511490,6,2017-06-02 00:00:00.0000000,0.14000000000000001
12310,9511685,1,2016-01-06 00:00:00.0000000,0.02
12311,9512372,10,2019-06-16 00:00:00.0000000,0.23000000000000001
12312,9512472,0,,
12313,9513152,1,2015-12-28 00:00:00.0000000,0.02
12314,9513278,2,2016-05-26 00:00:00.0000000,5.0000000000000003E-2
12315,9513287,0,,
12316,9513379,0,,
12317,9513511,9,2019-06-26 00:00:00.0000000,0.25
12318,9513743,5,2019-06-14 00:00:00.0000000,0.12
12319,9514193,36,2018-08-19 00:00:00.0000000,0.83999999999999997
12320,9514730,0,,
12321,9514772,2,2017-06-20 00:00:00.0000000,5.0000000000000003E-2
12322,9514805,0,,
12323,9514860,0,,
12324,9514935,0,,
12325,9515597,0,,
12326,9515733,8,2018-04-01 00:00:00.0000000,0.34999999999999998
12327,9516142,87,2019-06-16 00:00:00.0000000,1.99
12328,9517131,0,,
12329,9517488,1,2018-05-21 00:00:00.0000000,7.0000000000000007E-2
12330,9519514,1,2019-01-04 00:00:00.0000000,0.16
12331,9520489,0,,
12332,9521009,0,,
12333,9521704,3,2016-01-02 00:00:00.0000000,7.0000000000000007E-2
12334,9522763,45,2019-06-23 00:00:00.0000000,1.0800000000000001
12335,9523488,4,2017-01-01 00:00:00.0000000,0.11
12336,9523761,2,2015-12-21 00:00:00.0000000,5.0000000000000003E-2
12337,9524033,6,2016-07-04 00:00:00.0000000,0.14000000000000001
12338,9525241,8,2017-05-18 00:00:00.0000000,0.17999999999999999
12339,9525335,2,2015-12-25 00:00:00.0000000,5.0000000000000003E-2
12340,9525490,2,2016-01-03 00:00:00.0000000,5.0000000000000003E-2
12341,9525925,78,2019-05-16 00:00:00.0000000,1.8300000000000001
12342,9527309,30,2018-11-07 00:00:00.0000000,0.68000000000000005
12343,9528920,6,2016-01-01 00:00:00.0000000,0.14000000000000001
12344,9529332,104,2019-06-20 00:00:00.0000000,2.52
